,submarket_name,cbsaid,building_rating_id,Density,Rent,Revenue,rating_bin,Rent_bin
8282,Scott County,30460.0,3,10,19.810421,198.10421000000002,Medium,Medium Quality Less Expensive
8290,Scottsbluff,42420.0,3,2,18.428296596352244,36.85659319270449,Medium,Medium Quality Less Expensive
8292,Scottsboro,42460.0,3,3,19.48639195646299,58.45917586938897,Medium,Medium Quality Less Expensive
8294,Scottsdale Airpark,38060.0,3,159,26.471468,4208.963412,Medium,Medium Quality Expensive
8303,Scripps Ranch,41740.0,3,14,31.346434,438.850076,Medium,Medium Quality Expensive
8309,Seaport,14460.0,3,45,41.546532,1869.59394,Medium,Medium Quality Expensive
8330,Sebastian-Vero Beach,42680.0,3,41,25.35613450677517,1039.601514777782,Medium,Medium Quality Expensive
8360,Seward Hwy/Boniface-40,11260.0,3,7,27.181739,190.272173,Medium,Medium Quality Expensive
8370,Shaw,47900.0,3,4,40.673574,162.694296,Medium,Medium Quality Expensive
8380,Shelby,43140.0,3,3,21.20498420420611,63.614952612618325,Medium,Medium Quality Expensive
8397,Sheridan,43260.0,3,1,22.4106321433536,22.4106321433536,Medium,Medium Quality Expensive
8407,Sherwood,38900.0,3,3,27.481429,82.444287,Medium,Medium Quality Expensive
8422,Showplace Square,41884.0,3,12,56.269977,675.239724,Medium,Medium Quality Expensive
8426,Shreveport-Bossier City,43340.0,3,5,15.024018491318786,75.12009245659394,Medium,Medium Quality Less Expensive
8431,Sierra Vista-Douglas,43420.0,3,9,21.62878594883114,194.65907353948026,Medium,Medium Quality Expensive
8438,Silver Spring,47900.0,3,32,28.053839,897.722848,Medium,Medium Quality Expensive
8468,Soho,35614.0,3,100,62.773319,6277.3319,Medium,Medium Quality Expensive
8488,Sorrento Mesa,41740.0,3,47,32.986034,1550.343598,Medium,Medium Quality Expensive
8491,Sorrento Valley,41740.0,3,8,29.971216,239.769728,Medium,Medium Quality Expensive
8492,Souris Valley MF,33500.0,3,1,22.492641238859264,22.492641238859264,Medium,Medium Quality Expensive
8526,South,46140.0,3,16,19.94006,319.04096,Medium,Medium Quality Less Expensive
8533,South Ada County,14260.0,3,4,18.6535,74.614,Medium,Medium Quality Less Expensive
8546,South Boston,14460.0,3,4,36.598723,146.394892,Medium,Medium Quality Expensive
8556,South Burlington County,37980.0,3,62,22.799997,1413.5998140000002,Medium,Medium Quality Expensive
8568,South Carolina Rural Areas HOS,24940.0,3,1,19.354536480096,19.354536480096,Medium,Medium Quality Less Expensive
8578,South Central,40380.0,3,38,17.531501,666.1970379999999,Medium,Medium Quality Less Expensive
8594,South Charlotte,16740.0,3,50,28.500527,1425.02635,Medium,Medium Quality Expensive
8599,South Chicago,16980.0,3,54,25.802223,1393.320042,Medium,Medium Quality Expensive
8622,South Dayton,19380.0,3,70,19.065919,1334.61433,Medium,Medium Quality Less Expensive
8629,South Durham,20500.0,3,64,22.688193,1452.044352,Medium,Medium Quality Expensive
8637,South End,14460.0,3,10,41.290105,412.90104999999994,Medium,Medium Quality Expensive
8643,South Fargo MF,22020.0,3,5,18.66001902300736,93.30009511503681,Medium,Medium Quality Less Expensive
8659,South Gainesville MF,23540.0,3,6,20.22278726188846,121.33672357133077,Medium,Medium Quality Expensive
8664,South Hill,44060.0,3,15,22.544359,338.165385,Medium,Medium Quality Expensive
8681,South Johnson County,28140.0,3,88,21.419436,1884.910368,Medium,Medium Quality Expensive
8690,South Las Vegas,29820.0,3,257,23.272163,5980.945890999999,Medium,Medium Quality Expensive
8693,South Loop,16980.0,3,17,27.353524,465.009908,Medium,Medium Quality Expensive
8696,South Lumpkin MF,12020.0,3,1,19.324597680000004,19.324597680000004,Medium,Medium Quality Less Expensive
8701,South Main/Medical Center,26420.0,3,29,27.369767,793.723243,Medium,Medium Quality Expensive
8705,South Maui,27980.0,3,8,29.864081,238.912648,Medium,Medium Quality Expensive
8708,South Meadows,39900.0,3,47,23.870588,1121.9176360000001,Medium,Medium Quality Expensive
8711,South Meridian,14260.0,3,31,21.844737,677.186847,Medium,Medium Quality Expensive
8766,South Riverside,40140.0,3,137,25.248177,3459.0002489999997,Medium,Medium Quality Expensive
8772,South SLO,42020.0,3,17,30.292485,514.9722449999999,Medium,Medium Quality Expensive
8785,South Santa Clara,41940.0,3,15,44.288738,664.3310700000001,Medium,Medium Quality Expensive
8803,South Tempe/Ahwatukee,38060.0,3,114,24.45449,2787.81186,Medium,Medium Quality Expensive
8816,South/485,16740.0,3,37,32.297346,1195.001802,Medium,Medium Quality Expensive
8823,SouthPark,16740.0,3,24,33.060269,793.4464559999999,Medium,Medium Quality Expensive
8826,Southbury,35300.0,3,8,20.314667,162.517336,Medium,Medium Quality Expensive
8828,Southeast,12420.0,3,12,28.298556,339.582672,Medium,Medium Quality Expensive
8900,Southeast Leon County,45220.0,3,6,22.160928,132.965568,Medium,Medium Quality Expensive
8925,Southeast Valley,41620.0,3,13,21.54479,280.08227,Medium,Medium Quality Expensive
8928,Southeast Wake County,39580.0,3,20,22.639265,452.7853,Medium,Medium Quality Expensive
8948,Southern Lansing,29620.0,3,17,15.504113,263.569921,Medium,Medium Quality Less Expensive
8951,Southern Monmouth,35614.0,3,40,26.735051,1069.40204,Medium,Medium Quality Expensive
8976,Southwest,12420.0,3,130,35.268042,4584.8454600000005,Medium,Medium Quality Expensive
8991,Southwest,34980.0,3,7,24.124497,168.87147900000002,Medium,Medium Quality Expensive
9005,Southwest,46140.0,3,1,18.528458,18.528458,Medium,Medium Quality Less Expensive
9011,Southwest Area MF,16300.0,3,2,19.20297008118514,38.40594016237028,Medium,Medium Quality Less Expensive
9017,Southwest Beltway 8,26420.0,3,39,18.067977,704.6511029999999,Medium,Medium Quality Less Expensive
9020,Southwest Boise,14260.0,3,17,19.354545,329.02726500000006,Medium,Medium Quality Less Expensive
9023,Southwest Broward,22744.0,3,87,34.501478,3001.628586,Medium,Medium Quality Expensive
9046,Southwest Las Vegas,29820.0,3,199,25.173717,5009.569683,Medium,Medium Quality Expensive
9050,Southwest Madison,31540.0,3,17,21.357743,363.081631,Medium,Medium Quality Expensive
9077,Southwest Valley,41620.0,3,24,22.536862,540.884688,Medium,Medium Quality Expensive
9084,Southwest Wake County,39580.0,3,20,24.546542,490.93084,Medium,Medium Quality Expensive
9097,Southwood Valley MF,17780.0,3,1,23.481230411104384,23.481230411104384,Medium,Medium Quality Expensive
9184,St Johns County,27260.0,3,44,23.689371,1042.332324,Medium,Medium Quality Expensive
9198,St Lucie Inland,38940.0,3,24,23.216504,557.196096,Medium,Medium Quality Expensive
9209,St Paul CBD,33460.0,3,14,21.680606,303.528484,Medium,Medium Quality Expensive
9212,St Tammany Parish,35380.0,3,3,24.083951,72.251853,Medium,Medium Quality Expensive
9217,St. George,41100.0,3,20,19.058118882121622,381.16237764243243,Medium,Medium Quality Less Expensive
9229,Stadium Area,11244.0,3,22,27.931213,614.486686,Medium,Medium Quality Expensive
9242,Star,14260.0,3,5,18.321724,91.60862,Medium,Medium Quality Less Expensive
9250,Starr Hill MF,16820.0,3,3,27.918788644331713,83.75636593299514,Medium,Medium Quality Expensive
9287,Stockton-Lodi,44700.0,3,7,27.877203106176623,195.14042174323635,Medium,Medium Quality Expensive
9322,Suburban Essex/Rt 280,35084.0,3,92,23.970221,2205.260332,Medium,Medium Quality Expensive
9341,Suburban West Dodge,36540.0,3,25,28.252976,706.3244,Medium,Medium Quality Expensive
9355,Summit County,44920.0,3,26,27.448719,713.666694,Medium,Medium Quality Expensive
9358,Sumner County,48620.0,3,1,18.335566,18.335566,Medium,Medium Quality Less Expensive
9367,Sunnyvale,41940.0,3,35,55.294707,1935.3147450000001,Medium,Medium Quality Expensive
9371,Sunset Corridor/Hillsboro,38900.0,3,54,25.931202,1400.2849079999999,Medium,Medium Quality Expensive
9374,Superior,20260.0,3,3,20.051123,60.153369,Medium,Medium Quality Expensive
9376,Superstition Corridor,38060.0,3,115,23.502617,2702.800955,Medium,Medium Quality Expensive
9379,Susanville,45000.0,3,1,40.424969772085305,40.424969772085305,Medium,Medium Quality Expensive
9383,Sussex County,40060.0,3,1,18.776063,18.776063,Medium,Medium Quality Less Expensive
9411,Talladega-Sylacauga,45180.0,3,1,13.860730477256803,13.860730477256803,Medium,Medium Quality Less Expensive
9414,Tallahassee,45220.0,3,12,19.813503711406412,237.76204453687694,Medium,Medium Quality Less Expensive
9450,The Boroughs,49340.0,3,49,20.423436,1000.7483639999999,Medium,Medium Quality Expensive
9464,The Square MF,37060.0,3,1,38.96778170161557,38.96778170161557,Medium,Medium Quality Expensive
9466,The Villages,45540.0,3,13,31.08872840844822,404.15346930982685,Medium,Medium Quality Expensive
9469,The Woodlands,26420.0,3,121,29.162567,3528.670607,Medium,Medium Quality Expensive
9473,Third Ward/Walkers Pt,33340.0,3,18,21.531298,387.563364,Medium,Medium Quality Expensive
9479,Thousand Oaks/SE County,37100.0,3,81,28.457514,2305.058634,Medium,Medium Quality Expensive
9486,Tigard,38900.0,3,36,26.036539,937.3154040000001,Medium,Medium Quality Expensive
9489,Times Square,35614.0,3,52,51.362605,2670.85546,Medium,Medium Quality Expensive
9496,Toledo,45780.0,3,10,17.442387866798647,174.42387866798646,Medium,Medium Quality Less Expensive
9501,Tooele County,41620.0,3,7,23.741647,166.191529,Medium,Medium Quality Expensive
9511,Torrey Pines,41740.0,3,10,42.764234,427.64234,Medium,Medium Quality Expensive
9516,Tourist Corridor,36740.0,3,46,25.953794,1193.8745239999998,Medium,Medium Quality Expensive
9519,Town Center MF,19660.0,3,14,21.97997015459392,307.7195821643149,Medium,Medium Quality Expensive
9522,Towson,12580.0,3,60,21.560757,1293.6454199999998,Medium,Medium Quality Expensive
9537,Trenton,45940.0,3,171,26.63445,4554.49095,Medium,Medium Quality Expensive
9549,Tribeca,35614.0,3,21,65.840531,1382.651151,Medium,Medium Quality Expensive
9558,Troy North,19820.0,3,22,21.169503,465.729066,Medium,Medium Quality Expensive
9561,Troy South,19820.0,3,64,21.230171,1358.730944,Medium,Medium Quality Expensive
9565,Truckee-Grass Valley,46020.0,3,23,24.660886153540908,567.2003815314408,Medium,Medium Quality Expensive
9577,Tualatin,38900.0,3,15,25.905186,388.57779,Medium,Medium Quality Expensive
9581,Tucson,46060.0,3,16,23.921942047500877,382.75107276001404,Medium,Medium Quality Expensive
9589,Tulsa,46140.0,3,15,16.721567934997108,250.82351902495662,Medium,Medium Quality Less Expensive
9616,Tysons Corner,47900.0,3,75,27.168189,2037.6141750000002,Medium,Medium Quality Expensive
9620,U.N. Plaza,35614.0,3,7,58.350047,408.450329,Medium,Medium Quality Expensive
9623,UTC,41740.0,3,36,41.081464,1478.9327039999998,Medium,Medium Quality Expensive
9632,Union City,46460.0,3,1,19.420781328288,19.420781328288,Medium,Medium Quality Less Expensive
9635,Union County,16740.0,3,27,24.360327,657.728829,Medium,Medium Quality Expensive
9641,Union Gap,49420.0,3,2,19.646075,39.29215,Medium,Medium Quality Less Expensive
9643,Union Park District,41620.0,3,34,22.864054,777.377836,Medium,Medium Quality Expensive
9647,Union Square,41884.0,3,42,56.071722,2355.0123240000003,Medium,Medium Quality Expensive
9658,University,16740.0,3,45,26.546586,1194.59637,Medium,Medium Quality Expensive
9661,University,36740.0,3,19,26.115023,496.18543700000004,Medium,Medium Quality Expensive
9664,University Centre,12540.0,3,16,30.811482,492.983712,Medium,Medium Quality Expensive
9671,University Research,36740.0,3,13,26.05442,338.70746,Medium,Medium Quality Expensive
9699,Upper Parkway,35614.0,3,19,27.717765,526.637535,Medium,Medium Quality Expensive
9707,Upper Tollway/West Plano,19100.0,3,93,28.673973,2666.679489,Medium,Medium Quality Expensive
9711,Upper West Side,35614.0,3,10,56.076962,560.76962,Medium,Medium Quality Expensive
9734,Uptown Rochester MF,40340.0,3,1,26.897788819979485,26.897788819979485,Medium,Medium Quality Expensive
9755,Urban Honolulu,46520.0,3,4,49.9131666013494,199.6526664053976,Medium,Medium Quality Expensive
9757,Urbana,46500.0,3,2,18.34027818300636,36.68055636601272,Medium,Medium Quality Less Expensive
9760,Utah County,39340.0,3,150,20.004646,3000.6969000000004,Medium,Medium Quality Expensive
9769,VA Beach CBD/Pembroke,47260.0,3,18,20.979867,377.637606,Medium,Medium Quality Expensive
9779,Vallejo-Fairfield,46700.0,3,6,27.721372351329094,166.32823410797457,Medium,Medium Quality Expensive
9782,Valley,44060.0,3,40,19.989112,799.56448,Medium,Medium Quality Less Expensive
9793,Vancouver Mall,38900.0,3,14,25.56834,357.95676,Medium,Medium Quality Expensive
9804,Vestavia Hills,13820.0,3,16,18.640355,298.24568,Medium,Medium Quality Less Expensive
9829,Virginia Beach-Norfolk-Newport News,47260.0,3,24,18.82947204071988,451.9073289772772,Medium,Medium Quality Less Expensive
9855,W Outer Onondaga County,45060.0,3,10,21.166466,211.66466,Medium,Medium Quality Expensive
9870,Wagoner County,46140.0,3,1,17.770787,17.770787,Medium,Medium Quality Less Expensive
9876,Wakulla County,45220.0,3,6,18.229359,109.37615399999999,Medium,Medium Quality Less Expensive
9892,Waltham,14460.0,3,67,35.149492,2355.015964,Medium,Medium Quality Expensive
9908,Warehouse/Arts District,35380.0,3,5,21.475458,107.37729,Medium,Medium Quality Expensive
9921,Warren County,19780.0,3,2,20.200995,40.40199,Medium,Medium Quality Expensive
9938,Warwick,39300.0,3,40,21.959428,878.37712,Medium,Medium Quality Expensive
9968,Washington Park MF,31860.0,3,1,16.95470644626048,16.95470644626048,Medium,Medium Quality Less Expensive
9973,Washington-Arlington-Alexandria,47900.0,3,116,41.16728536419531,4775.405102246656,Medium,Medium Quality Expensive
9977,Washtenaw E of 23,11460.0,3,19,27.301634,518.731046,Medium,Medium Quality Expensive
9994,Watertown,14460.0,3,23,31.251428,718.7828440000001,Medium,Medium Quality Expensive
9997,Watertown,47980.0,3,3,17.73343610211152,53.200308306334556,Medium,Medium Quality Less Expensive
10011,Waycross,48180.0,3,4,15.591879275811944,62.36751710324778,Medium,Medium Quality Less Expensive
10012,Wayne County,26580.0,3,1,16.4903,16.4903,Medium,Medium Quality Less Expensive
10043,West,21340.0,3,56,23.341648,1307.132288,Medium,Medium Quality Expensive
10045,West,30700.0,3,1,19.578945,19.578945,Medium,Medium Quality Less Expensive
10077,West Baton Rouge,12940.0,3,1,19.165624,19.165624,Medium,Medium Quality Less Expensive
10079,West Belt,26420.0,3,28,26.411741,739.528748,Medium,Medium Quality Expensive
10118,West Dayton,19380.0,3,1,18.571204,18.571204,Medium,Medium Quality Less Expensive
10132,West End,38860.0,3,2,27.123021,54.246042,Medium,Medium Quality Expensive
10161,West I-10,38060.0,3,44,26.310361,1157.655884,Medium,Medium Quality Expensive
10172,West Kitsap County,14740.0,3,1,20.342763,20.342763,Medium,Medium Quality Expensive
10174,West LBJ Freeway,19100.0,3,22,19.412757,427.080654,Medium,Medium Quality Less Expensive
10178,West Las Vegas,29820.0,3,165,20.310847,3351.289755,Medium,Medium Quality Expensive
10212,West New Castle County,37980.0,3,27,23.337805,630.120735,Medium,Medium Quality Expensive
10215,West Oahu,46520.0,3,5,38.685952,193.42976,Medium,Medium Quality Expensive
10227,West Palm Beach-Boca Raton-Delray Beach,48424.0,3,37,33.57636492750059,1242.3255023175218,Medium,Medium Quality Expensive
10240,West Pittsburgh,38300.0,3,23,19.709614,453.32112199999995,Medium,Medium Quality Less Expensive
10243,West Plains,44060.0,3,2,21.306632,42.613264,Medium,Medium Quality Expensive
10247,West Raleigh,39580.0,3,70,25.540629,1787.84403,Medium,Medium Quality Expensive
10250,West Reno,39900.0,3,9,28.042195,252.379755,Medium,Medium Quality Expensive
10252,West Rogers,22220.0,3,14,21.946027,307.244378,Medium,Medium Quality Expensive
10284,West University,36740.0,3,10,26.656426,266.56426,Medium,Medium Quality Expensive
10288,West Valley/Lake Park,41620.0,3,14,20.783105,290.96347,Medium,Medium Quality Expensive
10311,Westchase,26420.0,3,42,23.274539,977.5306380000001,Medium,Medium Quality Expensive
10321,Western East/West Corr,16980.0,3,302,19.952442,6025.637484000001,Medium,Medium Quality Less Expensive
10340,Western Nassau,35004.0,3,66,33.889273,2236.692018,Medium,Medium Quality Expensive
10367,Westlake/Grapevine,19100.0,3,168,27.641541,4643.778888,Medium,Medium Quality Expensive
10386,Westshore,45300.0,3,89,27.108366,2412.644574,Medium,Medium Quality Expensive
10397,Westside Athens MF,12020.0,3,13,21.596729522281887,280.75748378966455,Medium,Medium Quality Expensive
10408,Westwood Village MF,48980.0,3,1,18.539303760000003,18.539303760000003,Medium,Medium Quality Less Expensive
10417,White Plains CBD,35614.0,3,29,27.95934,810.82086,Medium,Medium Quality Expensive
10426,Wichita,48620.0,3,6,16.286635564357343,97.71981338614407,Medium,Medium Quality Less Expensive
10440,Williston,48780.0,3,1,22.941090680024363,22.941090680024363,Medium,Medium Quality Expensive
10466,Wilson County,41700.0,3,4,25.00561,100.02244,Medium,Medium Quality Expensive
10489,Winnemucca,49080.0,3,1,17.60184669925872,17.60184669925872,Medium,Medium Quality Less Expensive
10491,Winona,49100.0,3,3,18.051115749661555,54.153347248984666,Medium,Medium Quality Less Expensive
10494,Winston-Salem,49180.0,3,8,21.94399867166095,175.5519893732876,Medium,Medium Quality Expensive
10510,Wolf Pen Creek District MF,17780.0,3,2,21.78958843099303,43.57917686198606,Medium,Medium Quality Expensive
10522,Woodhaven MF,22020.0,3,2,18.480175763771562,36.960351527543125,Medium,Medium Quality Less Expensive
10531,Woodruff/I-385 Corridor,24860.0,3,32,19.726245,631.23984,Medium,Medium Quality Less Expensive
10534,Woodward,23420.0,3,45,25.509955,1147.947975,Medium,Medium Quality Expensive
10538,Woonsocket,39300.0,3,10,20.842547,208.42547,Medium,Medium Quality Expensive
10567,Wyndhurst MF,31340.0,3,10,16.082498483781322,160.82498483781322,Medium,Medium Quality Less Expensive
10570,Wynwood-Design District,33124.0,3,10,47.80899,478.0899,Medium,Medium Quality Expensive
10576,Yakima,49420.0,3,1,21.14314738128,21.14314738128,Medium,Medium Quality Expensive
10585,Yelm/N Yelm,36500.0,3,6,22.84706,137.08236,Medium,Medium Quality Expensive
10609,Youngstown-Warren-Boardman,49660.0,3,7,11.896355377191604,83.27448764034122,Medium,Medium Quality Less Expensive
10617,Yuma & El Centro CA HOS,20940.0,3,2,51.49492861887479,102.98985723774958,Medium,Medium Quality Expensive
10619,Zachary,12940.0,3,3,18.294987,54.884961,Medium,Medium Quality Less Expensive
4,217 Corridor/Beaverton,38900.0,2,52,20.963637,1090.1091239999998,Low,Low Quality Expensive
12,436 Corridor,36740.0,2,114,22.507988,2565.910632,Low,Low Quality Expensive
